id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,issue_date,loan_status,term,verification_status,addr_state
39128232,7000,7000,28,233,2793,1,1,36,0,1
39128320,3600,3600,16,127,1393,1,1,36,1,1
39168160,12000,12000,28,367,41913,1,1,36,0,1
39168284,10000,10000,28,324,3893,1,1,36,1,0
39240216,16000,16000,28,359,4297,1,1,60,1,1
39240588,20000,20000,17,721,22033,2,1,36,1,1
39249568,9000,9000,28,282,3102,1,1,36,0,1
39250456,6500,6500,28,217,2594,1,1,36,1,3
39250496,1000,1000,16,35,688,1,1,36,1,1
39259248,30000,30000,18,770,33314,1,0,60,1,1
39259540,6000,6000,28,194,6424,1,1,36,1,1
39259552,18000,18000,28,593,18591,1,1,36,1,1
39259832,3000,3000,28,103,3116,1,1,36,1,1
39259940,12425,12425,17,448,5349,1,1,36,0,1
39260464,20975,20975,28,470,5163,1,1,60,1,3
39260628,30000,30000,28,673,2641,1,0,60,1,2
39260732,22950,22950,28,787,6155,1,0,36,1,1
39269428,35000,35000,28,785,9365,1,1,60,1,2
39269612,10000,10000,14,346,11082,1,1,36,1,1
39269736,10000,10000,28,334,41913,1,1,36,1,1
39279140,11200,11200,16,275,3277,0,1,60,1,3
39280056,28000,28000,28,858,10271,1,0,36,1,1
39289512,23975,23975,17,597,6975,1,1,60,0,3
39290136,14000,14000,28,471,14506,1,0,36,1,1
39299788,29850,29850,16,733,8222,1,1,60,0,1
39300096,12500,12500,18,321,41913,1,1,60,1,1
39309728,25000,25000,28,766,41913,1,1,36,1,1
39310328,20000,20000,28,439,5239,1,1,60,1,1
39319360,5600,5600,28,175,2105,1,1,36,1,1
39319640,24000,24000,23,690,8251,0,1,60,1,3
39320188,4725,4725,28,186,2243,1,1,36,0,0
39320672,16000,16000,14,380,4159,1,1,60,1,1
39330444,21600,21600,28,678,41913,1,1,36,1,1
39339360,15000,15000,28,329,3943,1,0,60,1,1
39340140,13825,13825,28,442,10863,1,1,36,1,1
39340508,30000,30000,28,1002,11972,1,1,36,1,1
39340700,10800,10800,28,339,9384,2,1,36,0,1
39350104,6350,1000,22,245,7285,1,1,36,1,1
39359312,15000,15000,28,474,5207,1,0,36,1,1
39359804,17600,17600,28,553,6616,1,1,36,0,1
39369476,8000,8000,28,265,2917,1,1,36,0,1
39370100,28000,28000,28,852,9364,1,1,36,1,2
39370560,6500,6500,28,211,2319,2,1,36,1,3
39370684,20000,20000,22,563,41913,1,1,60,1,3
39370704,10000,10000,28,222,2433,1,1,60,0,1
39379120,6000,1000,28,183,2201,1,1,36,1,2
39379340,8800,8800,19,327,3914,0,1,36,1,1
39379696,22950,22950,14,537,6406,1,1,60,1,2
39379952,20000,20000,28,649,21181,1,1,36,1,1
39389148,16000,16000,28,359,3927,1,1,60,1,2
39390680,6400,6400,28,213,2554,1,1,36,1,3
39399352,35000,35000,22,986,41913,1,1,60,1,1
39409448,9000,9000,28,303,3311,2,1,36,1,1
39409968,35000,35000,15,1230,14686,0,1,36,1,2
39410192,7200,7200,28,222,2660,1,1,36,1,1
39410324,15000,15000,28,336,4013,1,1,60,1,2
39410508,14000,14000,28,332,14432,1,1,60,1,3
39419612,4500,4500,28,146,3752,1,1,36,0,1
39419648,8500,8500,28,272,2990,2,1,36,1,1
39419772,3000,3000,28,96,1153,1,1,60,0,1
39420048,3500,3500,28,107,1285,1,1,36,0,2
39420264,25000,25000,28,777,9394,1,1,36,0,1
39430512,9000,9000,28,277,3330,1,1,36,1,0
39439432,10000,10000,14,234,2561,1,1,60,1,1
39440008,10000,10000,28,332,6639,1,1,36,1,1
39440280,15000,15000,28,494,5906,1,1,36,1,3
39440416,20000,20000,15,482,5284,1,1,60,1,1
39449156,18825,18825,15,658,7222,1,1,36,1,3
39449232,16425,16425,14,384,4220,2,1,60,0,1
39449276,13600,1000,28,430,5158,1,1,36,0,1
39450000,15000,15000,28,308,3384,1,1,60,1,1
39450008,3500,3500,28,116,1283,1,1,36,1,1
39450072,13000,13000,15,454,5441,1,0,36,1,1
39450128,15000,15000,28,466,5582,1,1,36,0,2
39450176,10000,10000,28,334,3398,1,1,60,0,1
39450516,15000,15000,28,336,41913,2,1,60,0,1
39450532,10000,10000,28,336,4035,1,1,36,1,1
39450564,10000,10000,13,230,2752,1,1,60,1,1
39459152,21600,21600,13,498,5969,1,0,60,1,1
39459212,10000,10000,28,346,4138,1,1,36,1,1
39459320,26000,1000,28,796,9551,1,1,36,1,1
39459416,12000,12000,28,370,4066,2,1,36,1,1
39459744,20000,20000,28,658,7223,1,1,36,1,0
39460280,19200,19200,13,653,19389,1,0,36,1,1
39469124,2400,2400,28,79,947,1,1,36,0,3
39470124,15600,15600,28,506,6060,1,1,36,1,1
39470476,35000,35000,14,832,39461,1,1,60,1,1
39470492,8400,8400,28,280,3361,1,1,60,1,2
39479344,11275,11275,14,266,2918,2,1,60,1,3
39479536,8000,8000,28,265,3182,1,1,36,1,1
39479816,20000,20000,28,628,7519,1,1,36,1,0
39479928,3500,3500,28,115,1381,1,1,60,1,1
39480388,20000,20000,28,658,7223,0,1,36,1,1
39519552,19775,19775,28,660,7892,1,1,36,1,1
39519600,6000,6000,28,188,2255,1,1,36,0,1
39519660,8400,8400,17,300,3580,0,1,36,1,1
39522400,20000,20000,28,628,6904,1,1,36,0,1
39522668,35000,35000,28,1137,12470,1,0,36,1,1
39529304,7850,7850,18,285,3410,1,1,36,0,1
39529544,15000,15000,28,498,15909,1,1,36,1,1
39530508,10000,10000,17,360,1819,2,0,36,1,0
39530544,12000,12000,16,294,3233,1,1,60,1,3
39531256,30000,30000,18,1092,11989,1,1,36,1,1
39531676,9000,9000,17,324,3554,1,1,36,1,1
39531856,35000,35000,14,1201,13160,1,1,36,1,1
39532116,20000,20000,13,461,5049,1,1,60,1,1
39532352,5000,5000,28,174,5019,1,1,36,0,1
39532736,10000,10000,28,312,3119,2,1,36,0,1
39539216,23000,23000,28,1372,8434,1,1,36,1,3
39539476,24000,1000,28,790,8682,1,1,36,1,1
39539792,14000,14000,28,471,5634,0,1,36,1,1
39540352,11925,11925,19,438,4798,2,0,36,0,3
39540760,10000,10000,15,241,2642,1,1,60,1,1
39541528,13150,13150,14,451,4944,1,1,36,1,1
39541568,12850,12850,25,383,4181,1,0,60,1,2
39541740,10975,10975,14,380,4166,0,1,36,1,2
39541824,10500,10500,28,350,3843,1,1,36,1,1
39541828,11200,11200,15,269,2949,1,1,60,1,1
39542088,23900,23900,16,846,9344,1,1,36,0,2
39542432,10800,10800,28,360,2349,1,0,36,1,3
39542760,20000,20000,28,640,7035,1,1,36,1,1
39549224,4000,4000,28,125,4145,1,1,36,1,3
39549548,10750,10750,20,290,3457,1,1,60,1,1
39550436,9800,9800,28,298,3571,1,1,36,0,2
39551024,35000,15000,14,519,5694,2,1,36,1,1
39551240,15000,15000,28,471,5215,1,1,36,1,3
39551248,4500,4500,28,1372,1603,1,1,36,0,1
39551272,7950,1000,19,292,3199,1,1,36,1,3
39551452,19000,19000,28,586,7024,1,1,36,0,3
39551584,35000,14675,16,519,5700,2,1,36,1,1
39552632,13925,13925,28,302,3312,2,1,60,0,1
39559176,12000,12000,28,384,4596,1,1,36,0,1
39560140,24925,24925,28,788,8652,1,1,36,1,2
39560248,10000,10000,28,329,3611,1,1,36,1,1
39560268,5400,5400,28,169,2864,1,1,36,0,3
39560984,16525,16525,15,1372,6325,1,1,36,1,3
39562568,25000,25000,28,726,7230,2,1,60,1,1
39570208,6000,6000,28,1372,2085,1,1,36,1,3
39570344,27450,1000,21,757,8304,1,1,60,1,1
39570400,4000,4000,16,141,4200,1,1,36,0,3
39571188,15000,15000,28,498,5459,1,1,36,1,2
39571472,15000,15000,28,341,41913,1,1,60,1,1
39571608,10050,10050,17,359,3930,1,1,36,1,1
39571704,5000,5000,28,160,1756,1,1,36,0,1
39571856,16100,16100,18,413,41913,1,1,60,0,1
39572024,15500,15500,14,363,4250,1,1,60,0,3
39579364,27975,27975,28,838,9161,1,1,60,1,3
39579504,35000,35000,15,1230,41913,1,1,36,1,1
39580212,8000,8000,28,256,2810,1,1,36,0,3
39580708,14500,14500,13,334,3706,2,1,60,1,1
39582032,10250,10250,19,267,41913,1,1,60,0,1
39582156,6500,6500,28,211,2316,1,1,36,0,1
39589212,6050,6050,28,199,2382,1,1,36,1,1
39589608,9250,9250,28,307,9667,1,1,36,1,1
39589892,18000,18000,28,370,4069,1,1,60,1,1
39591168,35000,10800,28,360,3955,2,1,36,1,1
39591592,18000,18000,28,395,4337,1,1,60,1,3
39592472,20000,20000,15,482,5267,1,1,60,1,1
39600196,7625,7625,16,269,1602,0,0,36,1,1
39600452,12000,12000,28,384,4221,2,1,36,1,1
39600952,19400,19400,20,524,5749,1,1,60,1,1
39601020,19250,19250,22,542,5918,1,1,60,1,1
39601624,2000,2000,28,66,727,1,1,36,0,0
39602076,10000,10000,19,260,2857,2,1,60,1,1
39602080,5000,5000,15,174,5348,2,1,36,1,1
39609272,12000,12000,15,289,3444,1,1,60,0,3
39609748,15000,15000,19,391,4653,1,1,60,1,1
39610056,11125,11125,28,346,3801,1,1,36,0,3
39610920,35000,35000,19,912,9963,1,1,60,1,2
39611460,20000,20000,28,632,6942,1,1,36,1,1
39611468,12000,12000,15,419,4593,1,1,36,1,1
39621776,18000,18000,22,507,5534,1,1,60,0,0
39629568,13600,1000,28,427,4694,1,1,36,1,1
39629592,24000,24000,28,538,5891,1,1,60,1,1
39630104,16000,16000,28,359,3938,1,1,60,1,2
39630520,22000,22000,14,515,5652,1,1,60,1,1
39631188,35000,15000,28,471,15436,1,1,36,1,2
39631368,8400,8400,28,269,2955,1,1,60,0,1
39632008,7075,7075,28,255,2801,1,1,36,0,1
39639436,4000,4000,28,134,4248,1,1,60,0,1
39639780,15600,15600,28,481,5291,1,1,36,1,3
39640576,20000,20000,28,612,6734,1,1,36,1,1
39640792,35000,35000,28,1169,12835,1,1,36,1,3
39640972,17650,1000,15,425,4648,1,1,60,0,1
39641064,14000,14000,28,471,5167,1,1,36,1,1
39641128,25000,25000,28,549,6023,1,1,60,1,1
39641144,21000,21000,28,701,5582,1,1,36,0,3
39641288,17200,17200,15,418,4569,1,1,60,1,1
39641380,7575,7575,20,285,3130,1,1,36,1,1
39642304,25000,25000,28,1372,5747,1,1,60,1,2
39642360,21000,21000,28,664,7290,1,1,36,1,1
39649644,8000,8000,28,1372,2713,1,1,36,0,3
39649728,9000,9000,15,316,9820,1,1,36,1,1
39649736,20925,20925,28,439,5244,1,1,60,1,2
39649888,35000,35000,17,886,8751,1,0,60,1,1
39650472,7000,7000,28,219,2416,1,1,36,1,1
39650480,23000,23000,28,494,5423,1,1,60,1,3
39650816,15000,15000,28,474,5214,0,1,36,0,2
39650824,9000,9000,28,288,3166,1,1,36,0,3
39650864,10000,10000,28,329,3617,0,1,36,0,1
39651184,15000,15000,15,524,11770,1,1,36,1,1
39651264,25000,25000,28,842,41913,1,1,36,1,1
39651724,6000,6000,28,200,6262,1,1,60,1,3
39651780,16000,16000,28,490,5381,1,1,36,0,3
39651808,5025,5025,28,164,1806,2,1,36,0,0
39652296,20000,20000,28,673,6709,1,1,36,1,1
39660588,30000,30000,28,933,10251,1,1,36,1,1
39660904,14400,14400,28,444,4884,1,1,60,1,3
39662296,20950,20950,17,530,5813,0,1,60,1,1
39662448,6000,6000,28,202,2214,1,1,36,0,1
39662456,20000,20000,13,465,5102,2,1,60,1,1
39662460,16000,16000,19,423,4644,1,1,60,1,3
39670432,24000,24000,28,697,7606,0,1,60,1,3
39671484,12000,1000,17,303,3014,1,1,60,1,1
39671872,14000,14000,13,323,3858,1,1,60,0,1
39671996,18000,18000,17,448,4918,1,1,60,1,1
39672300,35000,35000,28,1179,12957,1,0,36,1,2
39672440,26000,26000,28,578,6343,2,1,60,1,1
39679236,9575,9575,20,360,3956,2,1,36,1,1
39679820,34475,34475,18,1372,9704,1,1,60,1,3
39681084,35000,35000,28,899,9853,1,1,60,1,1
39681192,20400,20400,15,495,5437,1,0,60,1,1
39681860,8000,8000,28,1372,2690,1,1,36,1,4
39681936,10000,10000,28,316,3476,1,1,36,0,2
39682460,6000,6000,28,199,6254,1,1,36,1,1
39682520,3525,3525,15,123,1356,1,1,36,1,1
39682728,17500,17500,28,583,5868,2,1,36,0,3
39689648,16800,16800,28,527,17955,1,1,36,1,1
39691504,16150,16150,15,567,17890,1,1,36,1,1
39692008,35000,35000,15,843,9218,1,1,60,0,2
39692956,24000,24000,14,562,6166,1,1,60,1,2
39699408,19950,19950,21,550,6035,1,1,60,1,1
39700420,25000,25000,15,1372,25238,1,1,36,1,1
39701168,6000,6000,28,197,2166,1,1,36,0,1
39701656,10000,10000,28,311,3412,1,1,36,1,1
39701872,5600,5600,28,175,5757,1,1,36,0,1
39702452,5000,5000,28,155,1706,1,1,36,1,3
39702616,35000,35000,20,936,10265,0,1,60,1,1
39709284,14000,14000,28,318,41913,1,1,60,1,1
39710688,10000,10000,14,343,3768,1,1,60,0,4
39711096,10000,1000,28,334,3667,1,1,36,1,1
39711440,12000,12000,28,404,4429,1,1,36,0,2
39711740,1900,1900,13,64,708,1,1,36,1,1
39712056,12725,12725,17,322,3518,0,1,60,1,3
39712384,7575,7575,28,260,8209,1,1,36,1,1
39719764,10000,10000,28,320,10058,1,1,36,1,1
39720832,25000,25000,28,766,8409,1,1,36,1,1
39721184,7900,7900,14,273,2998,0,1,36,1,1
39730076,12000,12000,13,408,4875,1,1,36,1,1
39730512,12000,1000,14,411,2050,1,0,36,0,1
39730672,35000,35000,28,796,8732,1,1,60,1,1
39739480,10475,10475,19,277,3040,1,1,60,1,1
39739576,8000,8000,28,253,3028,1,1,36,0,1
39740248,11200,11200,13,1372,12232,1,1,36,0,3
39740288,3600,3600,28,120,1436,1,1,36,0,1
39741112,12000,12000,28,370,12605,1,1,36,0,1
39741164,17000,17000,28,346,41913,1,1,60,0,1
39741220,15000,15000,28,466,5125,1,1,36,1,0
39741340,25000,25000,28,1372,8409,1,1,36,1,3
39741832,11000,11000,28,345,3792,1,1,36,0,1
39749192,8000,8000,13,272,2987,2,1,36,1,1
39749844,23000,23000,28,565,6731,1,1,60,1,1
39750696,8000,8000,28,267,2933,1,1,36,1,2
39750884,7200,7200,15,251,7419,1,1,36,1,1
39751368,15600,15600,14,365,4008,1,1,60,1,2
39751412,35000,35000,28,768,8411,1,1,60,1,3
39752508,13000,13000,28,395,6043,1,1,36,0,1
39760552,12000,12000,14,411,12286,1,1,36,0,1
39761180,19200,19200,28,603,20078,1,1,36,1,1
39761888,3000,3000,28,92,3162,2,1,36,1,1
39762028,5500,5500,28,172,1896,1,1,36,0,1
39762180,10000,10000,28,307,3065,3,1,36,0,1
39762340,20675,20675,20,778,8518,1,1,36,1,1
39770428,5200,5200,28,163,1807,1,1,36,1,3
39770600,35000,14050,15,491,5373,2,1,36,1,1
39770636,25000,25000,28,785,10988,2,1,60,1,2
39770696,12425,12425,17,314,3447,1,1,60,1,1
39771228,16000,16000,28,333,3659,2,1,60,1,2
39792264,12000,1000,15,289,3160,1,1,60,1,1
39817908,9450,9450,15,330,3617,1,1,36,0,1
39817920,35000,20000,28,664,7292,1,1,36,0,1
39818256,24000,1000,28,533,5839,1,1,60,1,1
39818264,7200,7200,16,254,2797,1,1,36,1,1
39828040,20000,20000,15,486,22167,1,1,60,1,2
39837220,10250,10250,23,294,3215,1,1,60,0,1
39837900,12000,12000,28,398,4375,1,1,36,1,1
39837968,15000,15000,14,356,3950,2,1,60,1,1
39848036,12000,12000,28,400,41913,1,1,36,1,2
39867228,30000,1000,28,682,7485,1,1,60,1,1
39867232,22950,22950,20,620,6774,1,1,60,1,1
39877752,11000,11000,18,282,3096,1,1,60,1,1
39917776,16000,16000,28,502,5523,1,1,36,0,2
39917984,15425,15425,18,396,4342,2,1,60,1,1
39947376,10000,10000,13,340,2713,1,1,36,1,1
39967640,24600,24600,24,721,29230,1,1,60,1,4
39987476,6800,6800,28,237,2608,1,1,36,1,1
39987956,25000,25000,28,785,8618,1,1,36,1,3
39997468,25000,25000,14,858,26812,2,1,36,1,1
39998040,10000,10000,15,243,2689,2,1,60,1,1
39998056,25000,25000,28,524,5761,1,1,60,1,1
40007812,6000,6000,28,183,2018,1,1,36,1,1
40007972,10000,10000,17,360,3959,1,1,60,1,1
40017256,30000,30000,28,1010,41913,1,1,36,1,1
40017784,12000,12000,28,263,2627,1,1,60,1,3
40017928,10000,10000,28,332,3646,2,1,36,1,3
40027520,20000,20000,15,482,5284,1,1,60,1,3
40027880,16000,16000,14,1372,6029,1,1,36,1,3
40027896,20000,20000,28,1372,6734,2,1,36,1,2
40107152,16700,16700,28,374,4111,1,1,60,1,1
40107176,15000,15000,28,505,1536,0,0,36,0,3
40127768,35000,35000,14,820,8992,0,1,60,1,1
40147376,12000,12000,13,277,3039,0,1,60,0,2
40147728,18000,18000,15,1372,20207,1,1,60,1,3
40148176,2200,2200,14,76,835,1,1,36,0,3
40148192,2000,2000,28,65,658,3,1,36,1,0
40157524,21000,21000,14,727,7971,1,1,36,1,2
40157556,8000,8000,28,251,2761,1,1,36,1,2
40157704,20000,20000,14,686,7536,2,1,36,1,1
40157956,12000,12000,15,421,4667,2,1,36,1,0
40167336,35000,35000,28,1372,8252,1,1,60,1,3
40167836,35000,22000,15,773,8487,1,1,36,1,1
40168068,10000,10000,28,334,3677,2,1,36,0,3
40177192,24000,24000,14,570,6259,2,1,60,1,2
40177200,14000,14000,28,464,5105,1,1,36,1,1
40177756,21000,21000,28,707,7767,2,1,36,1,3
40177812,24525,24525,28,808,8857,1,1,36,1,0
40187624,8000,8000,28,251,2761,1,1,60,1,3
40188024,6000,6000,28,192,2110,1,1,36,0,0
40198040,10800,10800,14,1372,2774,2,1,60,1,3
40198056,15000,15000,15,361,3950,1,1,60,1,1
40207608,13000,13000,28,411,13215,1,1,36,0,3
40207656,12850,12850,18,330,3617,2,1,60,1,1
40207716,7125,7125,18,259,2847,2,1,36,1,0
40227432,15000,15000,28,474,41913,1,1,36,0,3
40227984,11700,11700,28,367,4039,2,1,36,0,1
40237832,28000,1000,17,697,2765,1,0,60,1,1
40238228,13150,13150,14,451,13609,2,1,36,1,1
40247528,11000,11000,15,267,1594,2,0,60,1,1
40247792,4575,4575,17,165,1811,1,1,36,0,3
40247816,35000,28000,28,636,6966,1,1,60,1,1
40257152,13375,13375,14,463,5088,1,1,36,1,2
40257400,7500,7500,28,265,2906,2,1,36,1,1
40277304,20225,20225,16,497,5458,1,1,60,0,1
40277436,20000,20000,17,498,4468,1,1,60,1,1
40277840,7000,7000,28,1372,2547,1,1,36,1,2
40278244,23000,23000,15,554,6077,2,1,60,1,0
40278432,15000,1000,28,498,5469,1,1,36,0,1
40278448,5000,5000,28,166,1823,1,1,36,0,1
40287176,21000,21000,28,467,5192,2,1,60,0,1
40287184,5000,5000,28,166,2675,1,1,36,0,4
40287592,5500,5500,17,198,2177,1,1,36,1,1
40287600,20000,20000,13,680,7452,1,1,36,1,1
40287640,9600,9600,28,301,3314,2,1,36,1,0
40288176,33425,33425,18,858,9410,2,1,60,1,3
40297404,16000,16000,17,405,4440,1,1,60,1,3
40297584,12825,12825,14,1372,4879,1,1,36,1,3
40297844,12000,12000,28,263,2883,1,1,60,1,2
40297964,15000,15000,28,474,5214,1,1,36,0,1
40298096,35000,13000,16,460,5038,2,1,36,1,1
40298156,35000,35000,28,796,8732,1,1,60,1,4
40307780,10000,10000,28,321,0,12,1,36,1,2
40317496,20000,20000,28,448,4923,2,1,60,1,1
40317524,20000,20000,28,649,7137,1,0,36,1,1
40317688,12500,12500,28,421,4623,1,1,60,1,1
40317776,18000,18000,17,643,7038,1,1,36,0,2
40317916,7500,7500,28,243,1214,2,0,36,1,1
40317924,32750,32750,25,972,10601,1,0,60,1,1
40318016,10000,10000,28,314,3452,1,1,60,1,1
40318216,35000,10000,28,336,10798,1,1,36,1,4
40327372,23000,23000,16,565,6197,1,1,60,1,1
40327388,35000,35000,21,966,10545,2,1,60,1,0
40327800,15000,15000,28,501,5490,2,1,36,1,1
40337448,35000,8500,14,294,9097,1,1,36,0,1
40337952,12000,12000,15,289,41913,2,1,60,1,1
40350536,20000,20000,28,608,41913,2,1,36,1,1
40351220,24000,24000,28,494,5426,2,1,60,0,3
40351452,10000,10000,28,329,3611,1,1,36,1,1
40352068,25500,25500,28,554,5976,2,1,60,1,0
40353116,35000,10000,28,329,3286,3,1,36,1,3
40353544,12000,12000,28,389,4282,2,1,36,1,1
40353820,15000,15000,28,314,3456,0,1,60,1,1
40353940,14400,14400,28,322,3278,2,1,60,0,1
40354400,15000,15000,28,487,5353,2,1,36,1,3
40354464,35000,5000,28,162,1781,2,1,36,1,1
40355704,10000,10000,28,332,3666,2,1,36,1,1
40355976,14000,14000,28,318,41913,2,1,60,1,1
40360548,30000,30000,28,933,10238,2,1,36,1,3
40361860,6000,6000,28,184,2026,2,1,36,0,0
40362564,10000,10000,28,329,3617,2,1,36,1,1
40362952,12000,12000,17,299,3267,2,1,60,0,1
40363004,35000,35000,14,1201,13188,2,0,36,1,1
40370488,12000,12000,17,299,12641,2,1,60,1,1
40370548,25000,25000,28,549,6023,2,1,60,1,1
40370556,21000,21000,14,499,5493,1,1,60,1,3
40370940,24000,24000,20,649,7112,2,1,60,0,1
40371236,7200,7200,15,251,2762,2,1,36,1,1
40371296,21000,21000,28,697,7741,2,1,36,1,1
40371340,6000,6000,13,204,1628,2,1,36,0,3
40371748,4800,4800,28,164,1820,2,1,36,0,1
40372164,25000,25000,17,632,6937,2,1,60,1,1
40373016,20000,1000,28,444,4434,2,1,60,1,1
40373432,23800,23800,13,553,6071,2,1,60,1,1
40373752,16000,16000,28,361,3636,2,1,60,1,3
40374032,35000,12800,18,326,3581,2,1,60,1,2
40380888,4000,4000,28,134,1476,1,1,36,1,3
40381856,14000,14000,13,476,5224,2,1,36,1,1
40381892,3725,3725,18,135,1488,2,1,36,1,1
40382672,17600,17600,17,445,4884,2,0,60,1,1
40383000,20000,20000,28,444,4879,2,1,60,1,1
40383568,35000,35000,17,1250,37748,2,1,60,1,1
40385572,20000,20000,28,628,6895,2,1,36,1,1
40385676,1000,1000,14,34,345,2,1,36,0,1
40386160,5500,5500,28,172,1896,2,1,36,1,1
40386672,10550,10550,28,347,3810,2,1,36,1,1
40386976,26375,26375,17,942,10338,2,1,60,0,1
40390116,25000,25000,28,559,6115,2,1,60,1,1
40390176,14800,14800,17,1372,5839,1,1,36,1,1
40390916,20400,20400,28,629,6901,0,1,36,1,1
40391120,11850,11850,17,423,4655,2,1,36,1,0
40392064,9600,9600,28,318,3494,2,1,36,0,3
40392080,12000,12000,28,377,4142,2,1,36,0,1
40392104,17500,17500,28,540,17892,2,1,36,0,2
40392184,19800,19800,17,1372,5410,2,1,60,1,1
40392384,8800,8800,28,323,3552,2,1,36,1,2
40393112,30550,30550,28,911,9934,2,1,60,1,1
40393128,9600,9600,28,307,3377,2,1,36,1,0
40400296,24000,24000,28,754,8274,1,1,36,1,1
40400432,20000,20000,28,668,7320,2,1,36,1,3
40401028,11250,11250,28,310,3389,2,1,60,0,1
40401924,25000,25000,28,771,8470,2,1,36,1,1
40410528,11850,11850,28,277,2757,2,1,60,0,1
40410608,18000,18000,13,609,6080,0,1,36,1,3
40410768,35000,12000,15,419,4634,2,1,36,1,1
40410868,19925,19925,28,656,7256,2,1,60,1,1
40410896,11500,11500,28,261,2861,1,1,60,0,1
40411000,8000,8000,28,283,3100,1,1,36,0,3
40411440,32000,32000,28,711,7074,2,1,60,1,1
40412356,27225,27225,20,728,7225,2,1,60,1,1
40412748,12000,12000,28,1372,3770,3,1,36,0,1
40412780,30750,30750,15,747,8196,2,1,60,1,2
40413028,7000,7000,28,233,2562,2,1,36,0,4
40413464,5600,5600,28,178,1960,2,1,36,1,2
40413856,6000,6000,28,186,2050,2,1,36,0,3
40420176,4000,4000,14,137,1507,2,1,36,0,1
40420480,9975,9975,17,359,11223,2,1,36,0,2
40420488,28000,28000,28,879,9665,2,0,36,1,1
40420552,12000,12000,28,400,4436,1,1,36,0,1
40421264,15000,15000,28,487,41913,2,1,36,1,1
40421560,11000,11000,28,339,5495,2,1,36,0,1
40421656,6850,6850,19,254,2928,2,0,36,0,1
40422288,12000,12000,18,308,12615,2,1,60,1,1
40422488,27000,27000,28,549,5485,2,1,60,1,3
40422580,35000,9000,28,288,3166,2,1,36,0,1
40422792,10000,10000,28,308,3388,2,1,36,0,1
40422956,14000,14000,28,280,3079,2,1,60,0,0
40423456,5000,5000,15,174,1918,2,1,36,0,1
40430208,23050,23050,28,776,8528,1,1,36,1,0
40431560,5000,5000,15,174,1912,0,1,36,0,1
40431780,6000,6000,28,202,2214,2,1,36,1,1
40431976,31000,31000,28,682,7455,2,1,60,1,1
40432240,7250,7250,28,251,2752,2,1,36,0,1
40432752,8000,8000,13,272,8179,2,1,36,1,1
40440184,16000,1000,19,417,4635,1,1,60,1,1
40440336,12000,1000,28,389,4630,1,1,36,0,1
40440656,18000,18000,28,1372,4147,2,1,60,1,1
40441044,8600,8600,15,300,3310,2,1,36,1,1
40441628,8000,8000,18,1372,3197,2,1,36,1,3
40442016,21000,21000,28,707,7751,0,1,36,1,1
40442428,7000,7000,28,229,2516,2,1,36,0,1
40443816,5600,5600,28,188,2067,2,1,36,1,1
40450228,7500,7500,28,235,2585,1,1,36,1,2
40451332,28000,28000,28,614,6746,2,1,60,1,2
40451888,9400,9400,28,292,3212,2,1,36,1,0
40451888,4000,4000,28,134,1479,2,1,60,0,3
40452204,10000,10000,15,351,3553,2,1,36,1,1
40452936,29000,29000,14,679,41913,2,1,60,1,3
40453064,10000,10000,28,314,3452,2,1,36,0,1
40453664,25000,25000,28,833,8321,3,1,60,1,1
40453768,13600,13600,16,481,4829,2,1,36,0,0
40453980,35000,35000,28,1169,11642,0,1,36,1,1
40460384,20000,20000,28,1372,7279,1,1,36,1,1
40461152,2000,2000,28,61,678,2,1,60,0,1
40461164,15775,15775,28,499,5476,1,1,36,0,1
40462360,20000,20000,28,407,4063,2,1,60,1,3
40462752,15000,15000,28,329,3614,2,1,60,1,2
40463000,27200,27200,21,751,8195,2,1,60,1,0
40463112,15000,15000,28,510,15605,2,1,36,1,2
40463740,20000,20000,15,703,21561,2,1,36,1,0
40470280,19950,19950,20,539,5965,2,1,60,1,2
40470420,14700,14700,16,520,5697,1,1,36,1,1
40470700,35000,35000,14,820,8964,1,1,60,0,1
40471136,16000,16000,13,546,5455,2,1,36,0,1
40471728,20000,20000,28,668,7437,2,1,36,1,1
40472332,10000,10000,28,336,3698,2,1,36,0,1
40472400,10000,10000,28,332,3646,2,1,36,0,4
40472452,3500,3500,28,107,1181,2,1,60,0,3
40473196,12000,12000,17,299,3267,2,1,60,1,1
40473444,2000,2000,15,70,771,2,1,60,0,3
40473588,25000,25000,28,559,5580,2,1,60,1,1
40480140,10000,10000,14,346,41913,2,1,36,0,1
40480568,35000,35000,28,1162,12739,1,1,36,1,3
40480908,20000,20000,28,649,3888,2,0,36,1,0
40482056,16150,16150,24,642,7017,2,1,60,1,2
40482232,14525,14525,28,485,4831,2,1,36,0,1
40482820,7000,7000,28,235,2584,2,1,60,0,1
40483040,24000,24000,28,503,5530,2,1,60,1,1
40483248,25000,25000,28,1372,8542,2,1,36,1,1
40483312,32000,32000,28,711,7807,2,1,60,0,3
40483440,10000,10000,28,227,2487,2,0,60,0,3
40483512,14000,14000,15,337,3699,2,1,60,1,1
40483708,8500,8500,28,1372,2904,2,1,36,0,1
40490176,10000,10000,28,332,3639,1,1,60,0,1
40490472,11000,11000,28,365,4003,1,1,36,0,1
40490792,18000,18000,17,455,4995,2,1,60,1,2
40491192,29875,29875,19,1110,30979,2,0,36,1,3
